Frame Rate:,23.9760239760
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
2726,00:01:53.697,12.484502923976608,11.280021929824562,6.844364035087719,19.329122807017544
2727,00:01:53.739,12.965738304093568,11.82484649122807,7.018201754385965,20.054166666666667
2728,00:01:53.780,12.678720760233917,11.05140350877193,7.002017543859649,19.982741228070175
2729,00:01:53.822,13.344429824561404,11.919122807017544,7.195877192982456,20.91828947368421
2730,00:01:53.864,13.231279239766081,12.115219298245615,7.034035087719298,20.544583333333332
2731,00:01:53.905,13.578961988304094,13.081951754385965,6.934013157894737,20.720921052631578
2732,00:01:53.947,13.133194444444447,12.10436403508772,7.056052631578948,20.239166666666666
2733,00:01:53.989,13.916235380116959,13.444122807017544,7.123684210526315,21.180899122807016
2734,00:01:54.031,14.631410818713453,14.841184210526317,7.145285087719298,21.90776315789474
2735,00:01:54.072,14.295519005847952,14.068596491228071,7.13953947368421,21.678421052631577
2736,00:01:54.114,15.075964912280702,14.929385964912282,7.552171052631579,22.746337719298246
2737,00:01:54.156,15.526732456140351,15.644956140350876,7.649166666666667,23.28607456140351
2738,00:01:54.197,15.690270467836257,16.338574561403508,8.036118421052631,22.69611842105263
2739,00:01:54.239,16.01937865497076,17.616666666666667,8.164956140350878,22.276513157894737
2740,00:01:54.281,15.290350877192985,16.47401315789474,8.538070175438596,20.858969298245615
2741,00:01:54.323,16.396615497076024,17.503815789473684,9.406535087719298,22.27949561403509
2742,00:01:54.364,56.38913011695907,58.156732456140354,53.72320175438597,57.287456140350876
2743,00:01:54.406,3.84922514619883,1.5479605263157894,4.4995394736842105,5.500175438596491
2744,00:01:54.448,3.7926461988304094,1.5751535087719297,4.423684210526316,5.3791008771929825
2745,00:01:54.489,3.9229605263157894,1.4645394736842106,4.418289473684211,5.886052631578948
2746,00:01:54.531,3.8785891812865496,1.549078947368421,4.282938596491228,5.80375
2747,00:01:54.573,3.849122807017544,1.5016666666666667,4.152324561403509,5.893377192982456
2748,00:01:54.614,3.5195175438596493,1.317280701754386,4.014802631578948,5.226469298245614
2749,00:01:54.656,3.592331871345029,1.3257894736842106,4.096293859649123,5.354912280701754
2750,00:01:54.698,3.387178362573099,1.1459649122807019,3.8754824561403507,5.140087719298245
2751,00:01:54.740,3.423406432748538,1.125657894736842,3.870592105263158,5.273969298245614
2752,00:01:54.781,3.352054093567251,1.1088377192982457,3.759013157894737,5.188311403508772
2753,00:01:54.823,3.41843567251462,1.097280701754386,3.8132894736842107,5.344736842105263
2754,00:01:54.865,3.6273976608187133,1.1901973684210527,4.012456140350877,5.67953947368421
2755,00:01:54.906,3.448187134502924,0.9900438596491228,3.904934210526316,5.449583333333333
2756,00:01:54.948,3.5358479532163742,1.0988377192982457,3.9957236842105264,5.512982456140351
2757,00:01:54.990,3.428238304093567,0.9385087719298245,3.9708991228070176,5.37530701754386
2758,00:01:55.032,3.5906798245614038,1.1891666666666667,3.990855263157895,5.592017543859649
2759,00:01:55.073,3.521798245614035,1.1111403508771929,4.0339912280701755,5.420263157894737
2760,00:01:55.115,3.7734722222222223,1.1382675438596492,4.206074561403509,5.976074561403509
2761,00:01:55.157,4.168128654970761,1.50875,4.5571710526315785,6.438464912280701
2762,00:01:55.198,3.7527850877192983,1.137390350877193,4.276513157894737,5.844451754385965
2763,00:01:55.240,3.985402046783626,1.3089473684210526,4.431074561403509,6.216184210526316
2764,00:01:55.282,4.081038011695906,1.3891008771929825,4.578048245614035,6.275964912280702
2765,00:01:55.324,3.814078947368421,1.1968859649122807,4.388574561403509,5.856776315789474
2766,00:01:55.365,4.0057017543859645,1.4121052631578948,4.506973684210526,6.098026315789474
2767,00:01:55.407,3.8258698830409354,1.2473245614035087,4.416447368421053,5.813837719298245
2768,00:01:55.449,3.863969298245614,1.2139035087719299,4.427543859649123,5.95046052631579
2769,00:01:55.490,3.7108187134502923,1.1824342105263157,4.326885964912281,5.62313596491228
2770,00:01:55.532,43.99079678362573,13.639627192982456,57.14125,61.19151315789474
2771,00:01:55.574,2.9639839181286547,1.7256359649122808,2.913157894736842,4.253157894736842
2772,00:01:55.615,3.008728070175439,1.8857456140350877,2.874013157894737,4.2664254385964915
2773,00:01:55.657,3.0012353801169596,1.6251315789473684,3.356951754385965,4.021622807017544
2774,00:01:55.699,2.6964035087719296,1.3943201754385965,2.9233991228070177,3.7714912280701753
2775,00:01:55.741,2.1186988304093566,1.3880701754385965,1.8642763157894737,3.10375
2776,00:01:55.782,1.6554020467836257,1.0100657894736842,1.451688596491228,2.504451754385965
2777,00:01:55.824,1.5078508771929826,1.0624342105263158,1.321842105263158,2.139276315789474
2778,00:01:55.866,1.1154093567251462,0.748530701754386,1.0178070175438596,1.5798903508771929
2779,00:01:55.907,0.9095321637426901,0.3264035087719298,0.9027631578947368,1.4994298245614035
2780,00:01:55.949,1.6890058479532162,1.1719736842105264,1.2814912280701753,2.6135526315789472
2781,00:01:55.991,1.1781067251461987,0.5491447368421053,1.2290131578947368,1.7561622807017543
2782,00:01:56.033,1.2445687134502925,0.7169078947368421,1.2202412280701755,1.7965570175438597
2783,00:01:56.074,1.578157894736842,1.0928947368421054,1.205986842105263,2.435592105263158
2784,00:01:56.116,1.5602046783625731,0.7165131578947368,1.710372807017544,2.2537280701754385
2785,00:01:56.158,2.1332529239766083,1.2738815789473685,2.1676973684210528,2.9581798245614035
2786,00:01:56.199,1.3363230994152044,0.7303728070175438,1.5858771929824562,1.692719298245614
2787,00:01:56.241,1.7143786549707603,1.3385745614035087,1.466842105263158,2.337719298245614
2788,00:01:56.283,0.913706140350877,0.6070614035087719,0.9346491228070175,1.199407894736842
2789,00:01:56.325,1.5381067251461988,1.2539473684210527,1.173530701754386,2.1868421052631577
2790,00:01:56.366,1.7536476608187135,1.3410526315789473,1.4513596491228071,2.468530701754386
2791,00:01:56.408,2.636323099415205,2.1894736842105265,1.9873684210526317,3.732127192982456
2792,00:01:56.450,2.795168128654971,1.9605263157894737,2.338026315789474,4.086951754385965
2793,00:01:56.491,3.016315789473684,2.269824561403509,2.4823245614035088,4.296798245614035
2794,00:01:56.533,1.3907967836257311,1.000482456140351,1.230372807017544,1.9415350877192983
2795,00:01:56.575,1.6973538011695908,1.5881798245614036,1.2602850877192981,2.2435964912280704
2796,00:01:56.616,1.9152997076023393,1.6866885964912282,1.5232236842105262,2.535986842105263
2797,00:01:56.658,2.137931286549708,1.8682456140350878,1.664561403508772,2.8809868421052633
2798,00:01:56.700,1.936578947368421,1.5824780701754386,1.6029166666666668,2.6243421052631577
2799,00:01:56.742,1.818048245614035,1.3262061403508771,1.5480701754385966,2.5798684210526317
2800,00:01:56.783,2.059970760233918,1.5926973684210526,1.573969298245614,3.0132456140350876
2801,00:01:56.825,1.5979020467836256,1.2448464912280701,1.246578947368421,2.302280701754386
2802,00:01:56.867,0.9281578947368421,0.7267105263157895,0.704451754385965,1.3533114035087719
2803,00:01:56.908,0.4721783625730995,0.47282894736842107,0.3342543859649123,0.6094517543859649
2804,00:01:56.950,0.7001681286549708,0.38589912280701755,0.6590350877192982,1.0555701754385964
2805,00:01:56.992,1.761140350877193,1.6198684210526315,1.0396491228070175,2.62390350877193
2806,00:01:57.034,1.1445029239766082,0.6550657894736842,1.073969298245614,1.7044736842105264
2807,00:01:57.075,2.1460964912280702,1.5600877192982456,1.8049122807017544,3.0732894736842105
2808,00:01:57.117,2.8679824561403513,1.9393201754385965,2.6389912280701755,4.025635964912281
2809,00:01:57.159,3.3192251461988302,1.8200219298245615,3.272171052631579,4.8654824561403505
2810,00:01:57.200,62.77005116959064,61.62914473684211,54.27657894736842,72.4044298245614
2811,00:01:57.242,7.532426900584795,9.850526315789473,3.9985087719298247,8.748245614035088
2812,00:01:57.284,9.146425438596491,13.964276315789474,4.1575,9.3175
2813,00:01:57.326,8.096323099415205,13.123267543859649,3.1594078947368422,8.006293859649123
2814,00:01:57.367,9.157404970760235,14.133114035087718,3.53905701754386,9.800043859649122
2815,00:01:57.409,9.563267543859649,15.620504385964912,3.7993201754385963,9.269978070175439
2816,00:01:57.451,7.087441520467837,12.043552631578947,2.6734649122807017,6.54530701754386
2817,00:01:57.492,7.4533771929824555,12.944714912280702,2.676951754385965,6.738464912280702
2818,00:01:57.534,8.424758771929824,14.55594298245614,3.0689035087719296,7.649429824561404
2819,00:01:57.576,6.810233918128655,11.055350877192982,2.7989912280701756,6.576359649122807
2820,00:01:57.617,7.383618421052631,12.174342105263158,2.7313815789473685,7.245131578947368
2821,00:01:57.659,8.813852339181286,15.639298245614036,2.7186842105263156,8.083574561403509
2822,00:01:57.701,7.214356725146199,11.64782894736842,2.5105263157894737,7.484714912280702
2823,00:01:57.743,8.675921052631578,14.545328947368422,2.864451754385965,8.617982456140352
2824,00:01:57.784,7.686988304093568,12.86561403508772,2.6725,7.522850877192982
2825,00:01:57.826,7.16014619883041,12.126820175438597,2.5046929824561404,6.848925438596491
2826,00:01:57.868,9.859736842105264,16.40839912280702,3.4888815789473684,9.681929824561404
2827,00:01:57.909,8.509488304093567,11.332149122807017,4.698706140350877,9.497609649122808
2828,00:01:57.951,9.600657894736843,12.265021929824561,5.972149122807018,10.564802631578948
2829,00:01:57.993,10.889254385964913,15.434013157894737,6.00640350877193,11.22734649122807
2830,00:01:58.035,8.194751461988304,11.532872807017544,4.998837719298246,8.052543859649123
2831,00:01:58.076,9.865716374269006,16.358530701754386,4.543991228070175,8.694627192982455
2832,00:01:58.118,10.390065789473683,18.998991228070174,4.13844298245614,8.032763157894736
2833,00:01:58.160,12.124152046783626,24.066315789473684,4.495526315789474,7.81061403508772
2834,00:01:58.201,10.744173976608188,19.763530701754387,5.04125,7.427741228070175
2835,00:01:58.243,56.76527046783627,72.56855263157895,25.921008771929824,71.80625
2836,00:01:58.285,12.276235380116958,11.742434210526316,8.794605263157894,16.291666666666668
2837,00:01:58.327,12.267448830409357,11.657302631578947,8.936228070175439,16.208815789473686
2838,00:01:58.368,12.877609649122808,12.884495614035087,9.012587719298246,16.73574561403509
2839,00:01:58.410,12.568238304093567,11.950723684210526,8.76642543859649,16.987565789473685
2840,00:01:58.452,11.613859649122807,11.24625,8.021008771929825,15.574320175438597
2841,00:01:58.493,12.026213450292397,11.702236842105263,8.381513157894737,15.994890350877194
2842,00:01:58.535,12.366915204678364,11.62296052631579,8.759627192982457,16.71815789473684
2843,00:01:58.577,13.955782163742688,13.833991228070175,9.689122807017544,18.34423245614035
2844,00:01:58.618,13.010416666666666,13.137631578947369,9.857214912280702,16.03640350877193
2845,00:01:58.660,12.890855263157896,11.776820175438596,10.158399122807017,16.73734649122807
2846,00:01:58.702,14.621403508771932,14.959078947368422,10.89201754385965,18.01311403508772
2847,00:01:58.744,14.44934941520468,14.275855263157895,10.759035087719298,18.313157894736843
2848,00:01:58.785,14.448786549707604,15.686578947368421,10.027763157894737,17.63201754385965
2849,00:01:58.827,13.148976608187134,13.794429824561403,8.966644736842106,16.685855263157894
2850,00:01:58.869,13.26669590643275,14.295372807017543,8.902565789473684,16.602149122807017
2851,00:01:58.910,13.300891812865496,14.239692982456141,8.89655701754386,16.766425438596492
2852,00:01:58.952,11.946250000000001,11.838464912280703,8.59844298245614,15.401842105263158
2853,00:01:58.994,12.096454678362571,11.400372807017543,9.34,15.548991228070175
2854,00:01:59.036,11.957989766081871,11.66296052631579,8.871425438596491,15.339583333333334
2855,00:01:59.077,10.164115497076024,9.303311403508772,7.72140350877193,13.467631578947369
2856,00:01:59.119,9.716059941520468,9.589451754385966,7.316864035087719,12.241864035087719
2857,00:01:59.161,10.349736842105264,10.313157894736841,7.7941008771929825,12.941951754385965
2858,00:01:59.202,7.691483918128655,7.6254605263157895,5.743969298245614,9.70502192982456
2859,00:01:59.244,9.110811403508771,9.532894736842104,6.460021929824562,11.33951754385965
2860,00:01:59.286,9.322295321637426,10.62280701754386,6.12640350877193,11.21767543859649
2861,00:01:59.328,8.032280701754386,9.032938596491228,5.846030701754386,9.217872807017544
2862,00:01:59.369,8.554407894736842,10.12484649122807,5.68280701754386,9.855570175438597
2863,00:01:59.411,9.803691520467837,12.32313596491228,6.211578947368421,10.876359649122808
2864,00:01:59.453,8.361827485380116,10.35734649122807,5.619451754385965,9.108684210526317
2865,00:01:59.494,8.732068713450293,11.273245614035087,5.410548245614035,9.512412280701755
2866,00:01:59.536,9.357923976608186,12.396995614035088,5.691995614035088,9.984780701754387
2867,00:01:59.578,8.551681286549707,9.443311403508773,6.747434210526316,9.464298245614035
2868,00:01:59.619,8.43328947368421,9.989583333333334,6.254780701754386,9.055504385964912
2869,00:01:59.661,9.976944444444444,12.548574561403509,6.9133114035087715,10.468947368421052
2870,00:01:59.703,8.364788011695907,9.614122807017544,5.98094298245614,9.499298245614035
2871,00:01:59.745,67.16538011695906,74.12739035087719,58.28546052631579,69.0832894736842
2872,00:01:59.786,13.774312865497075,14.266359649122807,10.777894736842105,16.278684210526315
2873,00:01:59.828,13.867266081871344,15.332478070175439,10.355877192982456,15.913442982456141
2874,00:01:59.870,13.381688596491228,14.190899122807018,10.375964912280702,15.578201754385965
2875,00:01:59.911,13.905219298245614,14.268333333333333,11.142368421052632,16.30495614035088
2876,00:01:59.953,13.279057017543858,13.57938596491228,10.719517543859649,15.538267543859648
2877,00:01:59.995,13.99671052631579,14.351578947368422,11.44655701754386,16.191995614035086
2878,00:02:00.037,13.279912280701756,13.094057017543859,11.17780701754386,15.567872807017544
2879,00:02:00.078,13.724751461988305,13.73686403508772,11.546447368421052,15.89094298245614
2880,00:02:00.120,12.622763157894738,12.571425438596492,10.615109649122807,14.681754385964913
2881,00:02:00.162,12.3093567251462,13.036864035087719,9.887412280701755,14.003793859649123
2882,00:02:00.203,12.02559941520468,12.154122807017544,9.93701754385965,13.985657894736843
2883,00:02:00.245,11.974970760233916,12.195657894736842,9.825,13.904254385964911
2884,00:02:00.287,12.747288011695906,13.211381578947368,10.39563596491228,14.63484649122807
2885,00:02:00.329,12.063238304093568,12.100241228070175,10.052258771929825,14.037214912280701
2886,00:02:00.370,12.733808479532163,13.11703947368421,10.529978070175439,14.554407894736842
2887,00:02:00.412,12.432485380116958,12.854100877192982,10.400394736842106,14.04296052631579
2888,00:02:00.454,12.655394736842105,13.390043859649122,10.351842105263158,14.224298245614035
2889,00:02:00.495,12.689152046783626,13.099846491228071,10.671052631578947,14.29655701754386
2890,00:02:00.537,13.03497807017544,14.157850877192983,10.639627192982456,14.307456140350878
2891,00:02:00.579,12.074919590643274,12.787916666666666,10.149144736842105,13.287697368421053
2892,00:02:00.620,12.48876461988304,13.631381578947368,10.360833333333334,13.47407894736842
2893,00:02:00.662,11.861754385964913,12.331754385964912,10.346995614035087,12.906513157894738
2894,00:02:00.704,12.841301169590643,13.87594298245614,10.865679824561404,13.782280701754386
2895,00:02:00.746,12.558077485380117,13.206162280701754,10.792105263157895,13.675964912280701
2896,00:02:00.787,13.254970760233917,13.929956140350876,11.249671052631578,14.585285087719297
2897,00:02:00.829,12.651111111111112,12.782587719298245,11.048311403508771,14.122434210526317
2898,00:02:00.871,13.76519736842105,15.433508771929825,11.014517543859649,14.847565789473684
2899,00:02:00.912,13.242704678362573,13.99734649122807,11.108267543859649,14.6225
2900,00:02:00.954,13.508238304093567,14.131140350877192,11.438508771929824,14.955065789473684
2901,00:02:00.996,13.885482456140352,14.133815789473685,12.30076754385965,15.22186403508772
2902,00:02:01.038,14.369890350877192,14.758267543859649,12.612083333333333,15.739320175438596
2903,00:02:01.079,14.077551169590643,14.074429824561404,12.635263157894737,15.522960526315789
2904,00:02:01.121,14.2059649122807,14.477741228070176,12.431293859649124,15.708859649122807
2905,00:02:01.163,14.075270467836257,13.415043859649122,12.906666666666666,15.904100877192983
2906,00:02:01.204,14.779583333333335,14.357171052631578,13.590789473684211,16.39078947368421
2907,00:02:01.246,14.508077485380118,13.685592105263158,13.681228070175438,16.157412280701756
2908,00:02:01.288,14.633728070175438,13.981688596491228,13.55517543859649,16.364320175438596
2909,00:02:01.330,14.42279239766082,13.511030701754386,13.458026315789473,16.299320175438595
2910,00:02:01.371,14.813983918128654,14.57313596491228,13.443157894736842,16.42565789473684
2911,00:02:01.413,14.428340643274856,13.293026315789474,13.52171052631579,16.470285087719297
2912,00:02:01.455,14.885263157894736,14.587565789473684,13.54875,16.519473684210528
2913,00:02:01.496,14.489934210526314,14.018289473684211,13.394890350877192,16.056622807017543
2914,00:02:01.538,14.805102339181287,14.954429824561403,13.301578947368421,16.159298245614035
2915,00:02:01.580,14.340043859649123,14.454473684210527,12.775219298245615,15.790438596491228
2916,00:02:01.621,14.451542397660818,15.12017543859649,12.475921052631579,15.758530701754387
2917,00:02:01.663,14.71357456140351,15.101666666666667,12.896688596491227,16.14236842105263
2918,00:02:01.705,15.852923976608187,16.696666666666665,13.77625,17.085855263157896
2919,00:02:01.747,16.138961988304093,16.845657894736842,14.027763157894737,17.5434649122807
2920,00:02:01.788,16.70915935672515,17.993947368421054,14.04127192982456,18.092258771929824
2921,00:02:01.830,15.689846491228073,16.473640350877194,13.266052631578948,17.32984649122807
2922,00:02:01.872,16.557112573099413,17.73078947368421,14.016578947368421,17.923969298245613
2923,00:02:01.913,16.36375,17.70046052631579,14.103640350877193,17.28714912280702
2924,00:02:01.955,17.529188596491228,18.779166666666665,15.248135964912281,18.560263157894738
2925,00:02:01.997,16.71779970760234,17.5075,14.972149122807018,17.67375
2926,00:02:02.039,16.996330409356727,19.06484649122807,14.237478070175438,17.686666666666667
2927,00:02:02.080,15.858384502923977,18.11030701754386,12.968399122807018,16.49644736842105
2928,00:02:02.122,15.811469298245614,18.61361842105263,12.50688596491228,16.31390350877193
2929,00:02:02.164,15.129342105263158,17.158223684210526,12.434122807017545,15.795679824561404
2930,00:02:02.205,14.396571637426902,16.534583333333334,11.346644736842105,15.308486842105264
2931,00:02:02.247,13.986432748538013,16.02497807017544,10.842456140350878,15.091864035087719
2932,00:02:02.289,14.026096491228069,16.358991228070174,10.770043859649123,14.949254385964911
2933,00:02:02.331,13.537302631578948,15.240964912280702,10.604429824561404,14.766513157894737
2934,00:02:02.372,14.461133040935673,17.06061403508772,10.79127192982456,15.531513157894738
2935,00:02:02.414,13.483033625730995,15.492368421052632,10.352412280701754,14.604320175438597
2936,00:02:02.456,14.1796783625731,17.016907894736843,10.357280701754386,15.16484649122807
2937,00:02:02.497,12.88784356725146,15.078969298245614,9.35703947368421,14.227521929824562
2938,00:02:02.539,13.270102339181287,15.471118421052632,9.420657894736841,14.918530701754387
2939,00:02:02.581,13.236067251461987,15.532083333333333,9.341885964912281,14.83423245614035
2940,00:02:02.622,12.933011695906432,14.814166666666667,9.44625,14.538618421052632
2941,00:02:02.664,12.985994152046786,14.824517543859649,9.577280701754386,14.556184210526316
2942,00:02:02.706,13.843486842105264,16.823399122807018,9.59372807017544,15.113333333333333
2943,00:02:02.748,12.97282894736842,15.193969298245614,9.29890350877193,14.425614035087719
2944,00:02:02.789,13.621469298245614,16.730877192982454,9.362214912280702,14.771315789473684
2945,00:02:02.831,13.423925438596491,16.798355263157895,9.233267543859649,14.24015350877193
2946,00:02:02.873,13.848333333333334,17.41609649122807,9.212719298245615,14.916184210526316
2947,00:02:02.914,14.064568713450292,17.019473684210528,9.69328947368421,15.48094298245614
2948,00:02:02.956,14.653706140350877,17.169276315789475,10.617346491228071,16.174495614035088
2949,00:02:02.998,16.143472222222226,19.096162280701755,12.206754385964912,17.1275
2950,00:02:03.040,15.477178362573099,17.948508771929824,12.119276315789474,16.36375
2951,00:02:03.081,15.567419590643276,18.01324561403509,11.951798245614036,16.737214912280702
2952,00:02:03.123,15.302909356725147,17.767741228070175,12.104802631578947,16.036184210526315
2953,00:02:03.165,15.236520467836257,17.43434210526316,12.49782894736842,15.777390350877193
2954,00:02:03.206,13.920416666666666,16.14188596491228,11.24627192982456,14.373092105263158
2955,00:02:03.248,14.497119883040936,16.927872807017543,11.35326754385965,15.210219298245613
2956,00:02:03.290,59.83077485380117,58.01958333333334,53.13228070175439,68.3404605263158
2957,00:02:03.332,6.531140350877194,5.443135964912281,4.541710526315789,9.60857456140351
2958,00:02:03.373,8.832317251461989,8.36655701754386,5.55561403508772,12.574780701754387
2959,00:02:03.415,7.062244152046784,5.831447368421053,5.066513157894737,10.288771929824561
2960,00:02:03.457,5.6684283625731,5.299605263157895,3.4783991228070175,8.227280701754387
2961,00:02:03.498,6.93938596491228,6.965460526315789,3.8766666666666665,9.976030701754386
2962,00:02:03.540,5.152631578947369,4.351491228070175,3.512719298245614,7.593684210526316
2963,00:02:03.582,4.959868421052632,3.911578947368421,3.7079605263157895,7.260065789473685
2964,00:02:03.623,7.2677850877192975,6.841973684210526,4.927017543859649,10.03436403508772
2965,00:02:03.665,3.7789400584795323,3.1378508771929825,2.7351315789473682,5.463837719298246
2966,00:02:03.707,3.6935014619883044,3.393048245614035,2.24875,5.438706140350877
2967,00:02:03.749,4.133845029239766,3.634144736842105,3.1185964912280704,5.648793859649123
2968,00:02:03.790,6.981527777777778,7.458508771929824,4.095723684210526,9.390350877192983
2969,00:02:03.832,7.0134649122807025,7.676600877192983,4.019364035087719,9.344429824561404
2970,00:02:03.874,8.177704678362574,8.16576754385965,5.18328947368421,11.184057017543859
2971,00:02:03.915,8.677397660818714,9.220109649122808,5.246776315789473,11.56530701754386
2972,00:02:03.957,8.938925438596492,10.403684210526317,4.68484649122807,11.728245614035087
2973,00:02:03.999,7.810058479532163,8.899802631578947,4.157149122807017,10.373223684210526
2974,00:02:04.041,6.197814327485381,5.983552631578948,3.7618859649122807,8.848004385964913
2975,00:02:04.082,6.161973684210526,6.982785087719298,2.8406140350877194,8.662521929824562
2976,00:02:04.124,4.028318713450292,3.9664912280701756,2.329780701754386,5.788684210526315
2977,00:02:04.166,5.46860380116959,6.877302631578948,2.4752412280701757,7.053267543859649
2978,00:02:04.207,8.63920321637427,10.52017543859649,4.170679824561404,11.226754385964913
2979,00:02:04.249,8.387902046783624,9.95717105263158,4.409956140350877,10.79657894736842
2980,00:02:04.291,7.9945248538011695,9.47563596491228,4.052785087719299,10.45515350877193
2981,00:02:04.333,9.07404970760234,11.186184210526315,4.321491228070175,11.714473684210526
2982,00:02:04.374,5.159349415204678,5.796842105263158,2.761359649122807,6.91984649122807
2983,00:02:04.416,3.810986842105263,4.054298245614035,1.8369736842105264,5.541688596491228
2984,00:02:04.458,4.989605263157895,6.305219298245614,1.9750657894736843,6.688530701754386
2985,00:02:04.499,2.2995906432748536,1.9396929824561404,1.3867543859649123,3.5723245614035086
2986,00:02:04.541,4.910182748538012,5.527192982456141,2.38,6.823355263157895
2987,00:02:04.583,5.441907894736842,7.053684210526316,2.2049780701754385,7.067061403508772
2988,00:02:04.624,3.7437426900584794,3.93234649122807,2.1301973684210527,5.168684210526316
2989,00:02:04.666,4.801959064327485,4.944035087719298,2.8110745614035086,6.650767543859649
2990,00:02:04.708,7.553033625730994,9.02578947368421,3.984166666666667,9.649144736842105
2991,00:02:04.750,6.302872807017543,6.356074561403509,4.3344736842105265,8.218070175438596
2992,00:02:04.791,13.038808479532165,17.835350877192983,4.087631578947368,17.19344298245614
2993,00:02:04.833,4.579963450292397,5.010657894736842,2.48344298245614,6.24578947368421
2994,00:02:04.875,3.9899561403508774,4.140416666666667,2.103464912280702,5.7259868421052635
2995,00:02:04.916,7.486951754385966,7.707741228070176,4.5880482456140355,10.165065789473685
2996,00:02:04.958,10.78857456140351,12.43326754385965,6.180548245614035,13.751907894736842
2997,00:02:05.000,9.476374269005849,11.380416666666667,5.104276315789473,11.944429824561404
2998,00:02:05.042,7.621944444444444,9.250372807017543,3.8955701754385963,9.719890350877193
2999,00:02:05.083,9.722580409356725,13.331995614035089,4.06061403508772,11.775131578947368
3000,00:02:05.125,8.626615497076022,10.855153508771929,4.807039473684211,10.21765350877193
3001,00:02:05.167,10.141513157894737,12.641973684210527,5.986271929824562,11.796293859649122
3002,00:02:05.208,10.237690058479531,12.660592105263158,5.60890350877193,12.443574561403508
3003,00:02:05.250,6.301030701754385,7.318311403508772,4.080855263157895,7.503925438596491
3004,00:02:05.292,6.699926900584796,7.053311403508772,4.392171052631579,8.654298245614035
3005,00:02:05.334,5.666761695906433,5.21155701754386,4.198837719298246,7.589890350877193
3006,00:02:05.375,4.905219298245615,4.525526315789474,3.1960526315789473,6.994078947368421
3007,00:02:05.417,5.499546783625731,7.109254385964912,2.1767763157894735,7.212609649122807
3008,00:02:05.459,3.416279239766082,3.3274342105263157,1.9842543859649122,4.937149122807018
3009,00:02:05.500,6.910431286549708,8.96451754385965,2.7022149122807018,9.064561403508772
3010,00:02:05.542,6.627134502923977,8.874868421052632,3.1210087719298247,7.885526315789473
3011,00:02:05.584,6.429926900584795,6.972719298245614,3.5948026315789474,8.722258771929825
3012,00:02:05.625,9.542492690058479,13.153640350877193,3.5454385964912283,11.928399122807017
3013,00:02:05.667,5.841476608187134,6.149780701754386,3.3181359649122806,8.056513157894736
3014,00:02:05.709,8.396988304093567,9.908355263157894,4.9558333333333335,10.326776315789473
3015,00:02:05.751,10.78546783625731,14.071710526315789,5.198333333333333,13.086359649122807
3016,00:02:05.792,8.858516081871345,10.493728070175438,5.343618421052631,10.738201754385965
3017,00:02:05.834,6.292894736842105,7.814232456140351,3.253223684210526,7.811228070175439
3018,00:02:05.876,8.649941520467836,11.767763157894738,3.6434429824561403,10.538618421052632
3019,00:02:05.917,4.489488304093567,5.47719298245614,2.260811403508772,5.730460526315789
3020,00:02:05.959,6.959926900584795,8.992521929824562,3.2053508771929824,8.681907894736842
3021,00:02:06.001,10.132309941520468,14.567565789473685,3.7141008771929824,12.115263157894736
3022,00:02:06.043,6.096016081871345,7.825131578947368,2.896359649122807,7.566557017543859
3023,00:02:06.084,7.128106725146199,9.267785087719298,3.2368201754385963,8.879714912280702
3024,00:02:06.126,10.028859649122808,14.621337719298246,3.244517543859649,12.220723684210526
3025,00:02:06.168,8.597733918128656,11.340723684210527,4.008486842105263,10.443991228070175
3026,00:02:06.209,9.482229532163743,12.791820175438597,4.4093640350877195,11.245504385964912
3027,00:02:06.251,9.97374269005848,14.258859649122806,4.026622807017544,11.635745614035088
3028,00:02:06.293,8.277090643274853,11.001447368421053,3.941469298245614,9.888355263157894
3029,00:02:06.335,9.286315789473683,12.356359649122806,4.417960526315789,11.084627192982456
3030,00:02:06.376,69.6710380116959,76.42269736842105,42.41313596491228,90.17728070175438
3031,00:02:06.418,0.28989766081871343,0.07256578947368421,0.22791666666666666,0.5692105263157895
3032,00:02:06.460,0.34260233918128663,0.14962719298245614,0.28625,0.5919298245614035
3033,00:02:06.501,0.21730994152046787,0.06510964912280702,0.23230263157894737,0.3545175438596491
3034,00:02:06.543,0.19050438596491226,0.04925438596491228,0.2023684210526316,0.319890350877193
3035,00:02:06.585,0.18070175438596492,0.06539473684210527,0.17414473684210527,0.30256578947368423
3036,00:02:06.626,0.17260233918128653,0.04493421052631579,0.18600877192982457,0.2868640350877193
3037,00:02:06.668,0.20762426900584796,0.11699561403508772,0.19287280701754386,0.31300438596491226
3038,00:02:06.710,0.15158625730994155,0.05197368421052632,0.156359649122807,0.24642543859649124
3039,00:02:06.752,0.20891812865497075,0.1530482456140351,0.17539473684210527,0.29831140350877194
3040,00:02:06.793,0.19687134502923978,0.13690789473684212,0.18927631578947368,0.2644298245614035
3041,00:02:06.835,0.2608406432748538,0.17653508771929824,0.21945175438596493,0.38653508771929823
3042,00:02:06.877,0.2080701754385965,0.11609649122807017,0.2032017543859649,0.3049122807017544
3043,00:02:06.918,0.5707383040935673,0.3157236842105263,0.3971929824561404,0.9992982456140351
3044,00:02:06.960,0.35639619883040935,0.1925219298245614,0.3093421052631579,0.5673245614035087
3045,00:02:07.002,0.3546271929824562,0.19103070175438597,0.3314035087719298,0.5414473684210527
